adaptation_seconds,domain,eval_nll,eval_rmse,model,multi_step_rmse,residual,residual_norm,seed,shots,topology
9.868896600004518,D3__mixed_composition,-49.77699279785156,0.03384869545698166,dfwm,0.1515408158302307,mixed_composition,1.4351789951324463,42,1,D3
9.683158399988315,D3__mixed_composition,-42.27068328857422,0.036261968314647675,residual_only,0.19641423225402832,mixed_composition,0.5604512691497803,42,1,D3
9.738715999992564,D3__mixed_composition,-46.195167541503906,0.03347343951463699,monolithic_matched,0.16310854256153107,mixed_composition,0.8489527106285095,42,1,D3
0.0005493999924510717,D3__mixed_composition,-33.87333297729492,0.03514525294303894,history_encoder,0.18142789602279663,mixed_composition,0.7099631428718567,42,1,D3
9.740543799998704,D3__mixed_composition,-39.74214172363281,0.03826381638646126,parameter_matched,0.21266725659370422,mixed_composition,3.79472279548645,42,1,D3
0.0,D3__mixed_composition,-39.65105438232422,0.046916164457798004,topology_only,0.26548030972480774,mixed_composition,0.0,42,2,D3
19.323524300009012,D3__mixed_composition,-49.7629508972168,0.0337456576526165,dfwm,0.1509476751089096,mixed_composition,1.3951650857925415,42,2,D3
19.269800900001428,D3__mixed_composition,-42.24089431762695,0.03631848469376564,residual_only,0.1953957974910736,mixed_composition,0.48115211725234985,42,2,D3
17.533340599999065,D3__mixed_composition,-46.21001434326172,0.033545445650815964,monolithic_matched,0.1632179468870163,mixed_composition,0.8880038261413574,42,2,D3
0.0005034000059822574,D3__mixed_composition,-33.855125427246094,0.03517170995473862,history_encoder,0.18142490088939667,mixed_composition,0.6899155974388123,42,2,D3
19.492420399998082,D3__mixed_composition,-39.7172737121582,0.037450388073921204,parameter_matched,0.20657332241535187,mixed_composition,3.4052515029907227,42,2,D3
0.0,D3__mixed_composition,-39.65105438232422,0.046916164457798004,topology_only,0.26548030972480774,mixed_composition,0.0,42,5,D3
49.088893099993584,D3__mixed_composition,-49.78847122192383,0.03377273678779602,dfwm,0.15139755606651306,mixed_composition,1.1465063095092773,42,5,D3
47.3711323000025,D3__mixed_composition,-42.276634216308594,0.03578724339604378,residual_only,0.19087330996990204,mixed_composition,0.41177403926849365,42,5,D3
48.86387430000468,D3__mixed_composition,-46.22117233276367,0.033538419753313065,monolithic_matched,0.1636423021554947,mixed_composition,0.8867763876914978,42,5,D3
0.000516500003868714,D3__mixed_composition,-33.62273406982422,0.0352884903550148,history_encoder,0.18259237706661224,mixed_composition,0.5593412518501282,42,5,D3
